full_id,station,detection_time,z,hpe_s,hpe_m,rmse,sensor_value,sensor_unit,n_basic,rx_detected,n_rx_detected,rx_used,n_rx_used,detection_longitude,detection_latitude,source_file,tag_id,units,uncalibrated_slope,uncalibrated_intercept,depth_uncalibrated,calibrated_slope,calibrated_intercept,depth_calibrated,water_elevation_navd88,fish_elevation_navd88_uncalibrated,fish_elevation_navd88_calibrated,bath_elevation_navd88,fish_height_uncalibrated,fish_height_calibrated
A180-1702-56319,NA,2021-06-02T16:31:38Z,-1,1.38423467175303,NA,0.0483775326266917,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177838920444,43.4253400228383,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:32:05Z,-1,1.38547467344097,NA,0.0577769603052693,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177841200248,43.4253405567288,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:32:32Z,-1,1.39954860940868,NA,0.0457706754179129,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177856423666,43.4253409336013,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:32:58Z,-1,1.38263144757661,NA,0.0511762022877125,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461402,8,461398 461419 461403 461396 461399 461414,6,-86.3177838485701,43.4253394522631,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:33:25Z,-1,5.45785159506825,NA,0.119369359631244,NA,NA,6,461398 461419 461403 461399 461414 461401 461400 461402,8,461398 461419 461403 461399 461414 461401,6,-86.3177916814976,43.4253450776244,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,177.24147033691406,NA,NA
A180-1702-56319,NA,2021-06-02T16:33:42Z,-1,1.38868806016333,NA,0.0464892794352625,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461402,8,461398 461419 461403 461396 461399 461414,6,-86.3177844520172,43.4253404359437,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:34:00Z,-1,1.38752310992056,NA,0.041926999109969,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177845384309,43.4253406420667,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:34:26Z,-1,1.39123774194301,NA,0.0339109397902401,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177846486857,43.4253408762445,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:34:42Z,-1,1.37405632877876,NA,0.136969104704306,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177798813039,43.4253416321259,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:34:56Z,-1,1.68739635695174,NA,1138.53610996821,NA,NA,2,461398 461419 461403 461396 461398 461403 461396,7,461398 461419 461403 461396,4,-86.3177775211293,43.4253426589855,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:35:01Z,-1,1.37837706421391,NA,0.0490060868796578,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177821195547,43.4253411752045,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:35:07Z,-1,8.20742425495593,NA,961.610436439514,NA,NA,1,461403 461398 461419 461403,4,461398 461419 461403,3,-86.3177725355382,43.4253382237106,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-02T16:35:17Z,-1,8.24889540276916,NA,1200.92557344076,NA,NA,1,461398 461403 461398 461419 461403,5,461398 461419 461403,3,-86.3177726028149,43.4253384166544,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-02T16:35:27Z,-1,1.37548123175355,NA,0.0265971215325947,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177827420031,43.42534067718,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:35:47Z,-1,1.68241802860009,NA,0.048093229392985,NA,NA,2,461398 461419 461403 461396,4,461398 461419 461403 461396,4,-86.3177771587346,43.4253427417845,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:36:06Z,-1,1.39054094839898,NA,0.0209018909063517,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400,8,461398 461419 461403 461396 461399 461414,6,-86.3177842736915,43.4253407254327,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:36:17Z,-1,8.54917736087511,NA,0,NA,NA,1,461398 461419 461403,3,461398 461419 461403,3,-86.3177736981791,43.4253392703225,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-02T16:36:51Z,-1,1.37702313029378,NA,0.0616359293838825,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177817445518,43.4253407531134,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:36:52Z,-1,14.0765334255558,NA,0.875115394592285,NA,NA,1,461398 461403 461396 461402,4,461398 461403 461402,3,-86.3177672839131,43.4253289683192,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.36399841308594,NA,NA
A180-1702-56319,NA,2021-06-02T16:37:08Z,-1,1.35033816598994,NA,0.0987884248948969,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.317778531701,43.42534004358,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:37:26Z,-1,1.38053458528429,NA,0.0467883932954257,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177838978198,43.4253399235866,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.291,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:37:49Z,-1,1.37652285316561,NA,0.0308332163849432,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177829848337,43.4253403432502,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:38:11Z,-1,1.39343508302388,NA,0.0356971615441923,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461402,8,461398 461419 461403 461396 461399 461414,6,-86.3177846347052,43.4253405691744,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:38:26Z,-1,1.37001278897475,NA,0.0484204988256689,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177824460678,43.4253391647248,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:38:48Z,-1,1.39109128032014,NA,0.0433620411082989,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177847920644,43.4253404631358,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:39:36Z,-1,1.39063533275576,NA,0.0324065142132477,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177844319568,43.4253405292559,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:39:50Z,-1,1.34080099945378,NA,0.0879585240085332,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177792533724,43.425335987337,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:40:10Z,-1,1.3650386127349,NA,0.0388206413489124,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461421,9,461398 461419 461403 461396 461399 461414,6,-86.3177811008377,43.4253397585864,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:40:35Z,-1,1.39339239536077,NA,0.0487359495977632,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461402 461421,9,461398 461419 461403 461396 461399 461414,6,-86.3177852609697,43.4253407640656,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:41:03Z,-1,1.38598510359316,NA,0.0458887123986038,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177843525918,43.4253405366195,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:41:27Z,-1,1.36000965544135,NA,0.0643892032381553,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177814291523,43.4253377126508,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:41:48Z,-1,1.39830719835286,NA,0.0538070290848175,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177854779585,43.4253414122294,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:42:04Z,-1,1.34933849732005,NA,0.0516880995420054,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177801998107,43.4253375948894,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:42:53Z,-1,1.38333259114969,NA,0.0453643168230727,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177838000485,43.4253397023149,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:43:16Z,-1,0.9706770255987,NA,0.197945867662568,NA,NA,5,461398 461419 461403 461396 461400 461402,6,461398 461419 461403 461396 461400,5,-86.3177769942271,43.4253384430013,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,175.7166748046875,NA,NA
H170-1802-56319,NA,2021-06-02T16:43:20Z,-1,2.90052751424473,NA,1110.21114486512,NA,NA,1,461398 461403 461396 461400 461398 461403,6,461398 461396 461400,3,-86.3177874472208,43.4253443539856,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,177.24147033691406,NA,NA
A180-1702-56319,NA,2021-06-02T16:43:45Z,-1,1.37643387078985,NA,0.0323104825558411,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177830682891,43.4253396993774,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:44:03Z,-1,1.3806532637001,NA,0.0195515349253144,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177829657652,43.4253409799238,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:44:26Z,-1,1.39064570413118,NA,0.0318934794700715,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177846890147,43.4253409352606,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:44:52Z,-1,1.39217750272784,NA,0.0397373040421011,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177846418175,43.4253405841773,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.292,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:45:14Z,-1,1.38386178965544,NA,0.046487852905527,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177844283861,43.4253403363523,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:45:21Z,-1,2.91061138085226,NA,860.097618803478,NA,NA,1,461403 461398 461403 461396 461399,5,461403 461396 461399,3,-86.317785701863,43.425339426186,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:45:28Z,-1,1.38558799452417,NA,0.0454092996321123,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177844071816,43.4253404830711,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:45:52Z,-1,1.19958883838699,NA,0.505527669525859,NA,NA,4,461398 461419 461403 461399 461401 461400 461402,7,461398 461419 461403 461399 461401 461400,6,-86.317770814955,43.4253373190256,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-02T16:46:19Z,-1,1.36583368780189,NA,0.049969788953977,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177823136373,43.4253394007347,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:46:36Z,-1,1.38738430629864,NA,0.0495713833733379,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177842771126,43.4253399556747,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:47:15Z,-1,1.45991640602523,NA,0.187090590045726,NA,NA,5,461398 461419 461403 461396 461399 461401 461400 461402,8,461398 461419 461403 461396 461399 461401,6,-86.3177778164818,43.4253387542107,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:47:56Z,-1,0.962674283525958,NA,0.050325243224786,NA,NA,6,461398 461419 461403 461396 461400 461402,6,461398 461419 461403 461396 461400 461402,6,-86.3177800533745,43.4253391681194,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:48:14Z,-1,1.38811706806215,NA,0.0496955490716834,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.317784718176,43.4253402285353,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:48:20Z,-1,2.88305514726935,NA,0.32961368560791,NA,NA,1,461398 461403 461396 461400,4,461398 461396 461400,3,-86.3177886810935,43.4253445909223,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,177.24147033691406,NA,NA
H170-1802-56319,NA,2021-06-02T16:48:22Z,-1,2.91872663041821,NA,0.255584716796875,NA,NA,1,461398 461403 461396 461400,4,461398 461396 461400,3,-86.3177860814908,43.4253442645093,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:48:24Z,-1,1.69194822194654,NA,0.0982178930048928,NA,NA,2,461398 461419 461403 461396,4,461398 461419 461403 461396,4,-86.317778316058,43.4253428918606,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:48:32Z,-1,1.35753237533729,NA,0.0657214122303938,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177799895695,43.4253389127754,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,175.7166748046875,NA,NA
H170-1802-56319,NA,2021-06-02T16:48:33Z,-1,8.43775012853976,NA,214.105372120845,NA,NA,1,461398 461403 461401 461398 461419 461403,6,461398 461419 461403,3,-86.3177728868753,43.4253392920782,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-02T16:48:58Z,-1,2.07189582614656,NA,0.122220667304408,NA,NA,3,461398 461403 461396 461399 461414 461401 461400 461402,8,461403 461396 461399 461414 461401,5,-86.317787890902,43.4253391398732,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,177.25741577148435,NA,NA
A180-1702-56319,NA,2021-06-02T16:49:36Z,-1,1.38094016379005,NA,0.0413856013789977,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177839690566,43.4253400714783,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:49:56Z,-1,1.37062441561495,NA,0.0474011472974805,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.3177830981932,43.4253397695715,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.293,NA,NA,175.7166748046875,NA,NA
A180-1702-56319,NA,2021-06-02T16:50:11Z,-1,0.864694362930132,NA,0.0586992481200607,NA,NA,8,461398 461419 461403 461396 461399 461400,6,461398 461419 461403 461396 461399 461400,6,-86.3177836007547,43.4253404294078,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:50:29Z,-1,1.31201259831536,NA,0.102963799167583,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402 461421,10,461398 461419 461403 461396 461399 461414,6,-86.317776661504,43.4253344554339,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,175.7166748046875,NA,NA
H170-1802-56319,NA,2021-06-02T16:50:45Z,-1,1.67676089917871,NA,805.516186610082,NA,NA,2,461396 461398 461419 461403 461396,5,461398 461419 461403 461396,4,-86.3177768683509,43.4253429360629,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:50:56Z,-1,1.69956587580428,NA,0.0985911274625839,NA,NA,2,461398 461419 461403 461396,4,461398 461419 461403 461396,4,-86.3177788681593,43.4253429112318,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:50:58Z,-1,1.72348751331274,NA,0,NA,NA,1,461398 461419 461396,3,461398 461419 461396,3,-86.3177778809871,43.4253431212816,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:51:00Z,-1,7.4070399284455,NA,1200.60933881119,NA,NA,1,461398 461419 461403 461398 461396,5,461398 461419 461403,3,-86.3177697855104,43.4253354026155,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-02T16:51:06Z,-1,1.68163142985489,NA,838.274395286943,NA,NA,2,461398 461398 461419 461403 461396,5,461398 461419 461403 461396,4,-86.3177774227588,43.4253428317618,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:51:11Z,-1,1.38132372732063,NA,0.0716077808982858,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177845977037,43.4253405800596,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:51:15Z,-1,1.68122688932454,NA,0.0821362386009488,NA,NA,2,461398 461419 461403 461396,4,461398 461419 461403 461396,4,-86.3177773991635,43.4253425039682,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.26400756835935,NA,NA
A180-1702-56319,NA,2021-06-02T16:51:28Z,-1,1.3531228617672,NA,0.0365081571383977,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177810319426,43.4253392300408,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,175.7166748046875,NA,NA
H170-1802-56319,NA,2021-06-02T16:51:36Z,-1,8.10262836535755,NA,1170.04900709092,NA,NA,1,461398 461403 461398 461419 461403,5,461398 461419 461403,3,-86.3177716556745,43.4253383101597,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-02T16:51:45Z,-1,1.37031864779334,NA,0.038748704053031,NA,NA,7,461398 461419 461403 461396 461399 461414 461401 461400 461402,9,461398 461419 461403 461396 461399 461414,6,-86.3177828487041,43.4253402073127,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:51:46Z,-1,7.85654300551637,NA,0,NA,NA,1,461398 461419 461403,3,461398 461419 461403,3,-86.3177711739833,43.4253371867183,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-02T16:52:02Z,-1,7.93334200300718,NA,0,NA,NA,1,461398 461419 461403,3,461398 461419 461403,3,-86.3177713412007,43.4253375298412,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.21400451660156,NA,NA
A180-1702-56319,NA,2021-06-02T16:52:07Z,-1,1.37666710118859,NA,0.0149292680782826,NA,NA,7,461398 461419 461403 461396 461399 461414 461400,7,461398 461419 461403 461396 461399 461414,6,-86.3177830111224,43.4253407823591,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.26400756835935,NA,NA
H170-1802-56319,NA,2021-06-02T16:52:09Z,-1,7.95907044966366,NA,0,NA,NA,1,461398 461419 461403,3,461398 461419 461403,3,-86.3177713898734,43.4253376495121,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-02T16:52:13Z,-1,8.28448877624207,NA,1185.48491541856,NA,NA,1,461398 461403 461398 461419 461403,5,461398 461419 461403,3,-86.3177725092253,43.4253387036753,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.21400451660156,NA,NA
H170-1802-56319,NA,2021-06-02T16:52:23Z,-1,7.89097652075748,NA,1216.3807826808,NA,NA,1,461398 461403 461398 461419 461403,5,461398 461419 461403,3,-86.3177715151309,43.425337121507,all_HR2.csv,56319,NA,NA,NA,NA,NA,NA,NA,177.294,NA,NA,174.21400451660156,NA,NA
